investment_horizon,risk_appetite,volatility,momentum,trend,expected_return
14,2,0.012349005583767446,0.023961316045941074,0.0011166660532082595,8.630567966968124
3,1,0.012326369709817047,0.029500738659490912,0.0014561689698942004,7.051187854445776
11,0,0.01232107400960818,0.028347846438090945,0.0007460793535354338,5.020183034139915
11,2,0.012324537539078305,0.014816790975024882,0.0008962899866311602,4.6932180834183805
8,2,0.012119471405998726,0.029747175442470825,0.0009373942985617667,14.554336571552193
13,1,0.012124062237417021,0.02702516572811702,0.0010150421041144053,14.750091915156617
13,2,0.012113436026293776,0.017896038846165235,0.0013707761367089955,13.399359650948146
8,2,0.012053925321026988,0.006591657946264392,0.0013808336567464607,15.461634059786638
4,1,0.01189470709321355,0.005530344447279448,0.0014008406252583594,22.404577837725103
6,1,0.01190809665903742,0.0021142848744149824,0.00183459187719337,21.770329199944292
12,2,0.01186785276780716,0.0055897217873082765,0.0017676235217964908,25.452376760463665
1,2,0.011750824559081397,-0.004887767884887471,0.0016694530198970714,28.282601061366698
2,1,0.011006363264454234,0.008356360108125491,0.0018623768943000218,18.822644429556394
9,0,0.010895669189370884,0.013240901282695063,0.0024119780368765387,24.104870326709545
7,1,0.010902456806526626,0.012606909970503325,0.0020930461056027916,24.611319222115206
2,0,0.010910739398366573,0.0009458864803015008,0.001684750859577644,21.206100400295604
13,0,0.010672170008625546,-0.001809291629118716,0.0014118263217275384,27.583906000640603
13,1,0.010666426628290772,0.012389219141946435,0.0015125374784279444,33.96960659770885
13,0,0.010694501489232013,0.005527379372745704,0.0018526422307827417,31.494100765384324
8,1,0.009981042936328517,0.004261417720956356,0.0015108530684069255,40.72704658481209
12,1,0.009971349904748813,0.0013949284087693289,0.0011517116892363344,38.02597054616971
5,0,0.009971745116127284,0.01561997403231713,0.001190430896907957,42.18004001489245
4,0,0.010022738342843491,-0.0024608601429296087,0.0014432667929038523,38.47932090566425
2,1,0.009241848786676863,-0.00468042223345199,0.0016015062293919247,49.97777343229256
9,1,0.00892980122961065,0.0020644576049694274,0.0017928944220191312,45.43141929407495
4,1,0.00878240014271212,0.016947261553575673,0.0017252144251735935,42.828616576886255
5,1,0.008675056886355394,0.016664147940581513,0.001534571352521441,36.8110081932363
8,1,0.008669970342428085,0.01039935356323884,0.001288212122925847,36.15169232614024
10,1,0.008129704716934444,0.008097930618779975,0.0010519767668264457,42.93022986373246
5,1,0.008147571409064927,0.007672589521094623,0.0008511035257197097,35.48119920885652
9,1,0.00785782555618947,0.011281142642668177,0.0007540150440730198,29.158311513418393
10,1,0.008042619873621176,-0.007992069125705418,0.0005421264539953174,21.769269782907617
1,0,0.007563584049419922,-0.0005260615097664421,0.00023049344424563856,30.67726991526846
12,0,0.007451250348393673,-0.002172597516585109,0.00031831376395241584,33.59524691114418
3,2,0.0075948262988244355,-0.0013331761060536348,0.0005511730109779567,37.84994385347107
13,2,0.007369934593743,-0.009803919777256344,0.0006132898425239564,32.42024703998057
9,2,0.007323747804530762,-0.009309743564725652,0.0007787777774277416,28.546598282553575
2,2,0.007410060170542709,0.00601599676475947,0.0009006226654741933,29.578839935458863
6,2,0.007410946245810503,0.017805675421603263,0.0012856830409684328,29.62390939850132
13,1,0.00741019511508521,0.02628830131669817,0.001090236952843382,29.02863273675965
1,0,0.007381916872824762,0.029171098079911653,0.0014330756481033546,28.11590654750177
4,0,0.007801876993104831,0.0629286703628705,0.0019253388875579702,37.93114707811492
9,0,0.007555527928943526,0.06783433243333552,0.0020566940618294005,33.33842034422945
12,1,0.0075836101998858416,0.08146845861282875,0.002097400472057309,40.94461551736738
5,2,0.007639398315062065,0.06317723893294766,0.002150467542296086,38.106099947084545
1,0,0.0077054751272545895,0.07017156102086805,0.002147678901896377,42.341115761489206
6,2,0.007778167090082058,0.08750026053392337,0.0022884741866895375,53.191238118907116
3,0,0.007674213571565073,0.07462456667114109,0.002276158613731649,50.08875924476342
13,2,0.007389859464621454,0.06677771462702721,0.002141489146900266,54.96100767920461
10,2,0.007366007080199054,0.060827522812796284,0.0020755576965820755,48.27161129593692
11,2,0.007218299822559597,0.06491189887158409,0.0023102080740460273,57.2502444511967
13,2,0.007188722302482114,0.04674606291586811,0.0023128126315119513,59.60455576318058
12,0,0.007194278102178745,0.0395737405691741,0.002312149449035683,59.2726503163326
12,0,0.007207558346255589,0.021996644546520228,0.0022359664735522866,52.36130578015338
4,1,0.007076819718244499,0.033944726777355425,0.0022571080327540294,58.887079701321056
4,0,0.0073086135120154164,0.04298004124266551,0.0025050460040805245,62.27171842427399
6,1,0.007233389493906142,0.02949167092838718,0.002530492444655641,58.981894883189426
6,1,0.007243358857703637,0.022502256242402877,0.00258397736449667,55.659681138496296
5,0,0.007264272196982221,0.03210310499417711,0.0026788594200006788,57.05370278227734
6,2,0.007430096193198464,0.026616140920409193,0.0025547034352553233,53.66770800987521
3,2,0.0074432751858637845,0.014049422112620854,0.0024487700880730934,53.087248999202195
12,2,0.007454152751094052,0.016465096165074695,0.0027019959543630456,54.129585915525766
12,0,0.00754142078748023,0.010131749459518016,0.0023123862831913033,51.62188958533197
4,1,0.007984421732395717,0.03969374012461756,0.002779835533658348,62.80962442298228
11,0,0.008110650719711954,0.02415064150608954,0.0024760189046659775,56.53653544804092
7,2,0.00851544889722295,-0.013231336812855859,0.0021428450196465665,45.36398735706539
9,2,0.008515352241176768,-0.013649131807586985,0.0022117341168916838,45.73292320861348
11,1,0.008556883353920405,-0.019469773043129183,0.0018756682853655615,44.713880122951
4,1,0.008640411020610504,-0.03358975488607215,0.001803829839678528,40.62326106226965
12,1,0.00889058125485385,-0.003076440428655902,0.0023513929171421477,51.48760338258547
10,0,0.008948432937058014,-0.006146597374728457,0.00223803920808896,48.15799495114677
11,2,0.008878354255368086,-0.004909526668071685,0.0022471359300637594,54.12044722658839
8,2,0.008819097902350926,-0.0014622487658558494,0.0022763978937216933,47.49807385825979
7,0,0.008985999418107241,-0.036136557582173275,0.002048108127105097,42.071091699737586
13,1,0.0090049514759382,-0.031181995006367664,0.001736737023360968,38.14519535775511
8,0,0.008988551997964844,-0.007441823144747856,0.0016278707831356432,41.84114931454465
1,2,0.00917883559995604,0.006823269901341147,0.001997580037925051,49.35859905140663
5,2,0.00913987125622483,0.015099567614959359,0.0019548741664283664,45.85222648161642
14,2,0.009121661811036255,0.029386249872692213,0.0022219367369249454,50.64398667224719
10,0,0.009310937488621536,0.0291218899334966,0.0027719393079916888,61.92900171185235
9,1,0.009314807522154316,0.03357900271375461,0.0026828128800431283,61.675306159240584
2,0,0.009303213919820426,0.03155649676764103,0.0030038205390123807,60.813786775424425
14,2,0.009273994182941949,0.0313514744479001,0.002885477974275741,61.699254386408285
3,2,0.009479844293900683,0.029755875472966747,0.002648406921446078,56.53433673643345
10,1,0.009816672191919649,0.013922982993409112,0.002000780248755607,43.12577602089978
2,0,0.009776958729093779,0.01711835724356813,0.002115468336132631,41.913009504341474
5,0,0.010233701493029919,-0.021287264841934633,0.001691925250580928,33.41900568274985
1,2,0.01023298337664752,-0.0198392678136114,0.001399041909527332,33.15200550333932
6,1,0.01048854579315234,-0.04485104608842249,0.0009481716223527226,28.405416455222156
11,0,0.010702925380392985,-0.04423178397613786,0.0013305839437651734,40.129164843014706
8,0,0.010856917660139903,-0.055461718237285906,0.0009737719345639384,33.64330458965987
4,0,0.010835357014894553,-0.07166525272061974,0.00034908766860741736,34.071049665560416
3,0,0.010958100900067859,-0.07887025052795582,1.386028106775683e-05,28.794694998768737
8,1,0.011016330698548687,-0.07408248066861041,-0.0003596855823512213,26.332185812582825
13,1,0.011029411717346003,-0.040613380351884165,4.290726853595217e-06,26.62809023765096
5,1,0.011043248821591935,-0.04321323457301915,-7.344816015941724e-05,27.881097290121104
9,0,0.011218081575567324,-0.004652932800662531,-6.454105723696646e-05,35.37486620365636
9,2,0.011054419841808445,0.00214818626800842,8.750255269474039e-06,31.52752509470388
12,2,0.011058579186011473,0.017251819066179307,5.94199681280827e-06,28.172796785944087
7,2,0.011059550394952943,-0.0029577809061533487,0.00010795799295659769,27.845810309417068
2,0,0.011052951766567308,0.00701854154638081,-0.00013782057330669062,24.339230845576914
14,2,0.010862220663527395,0.006448954914389312,-0.0004356381062573522,10.349569177198312
7,1,0.01126418656377701,-0.005749502491261008,-0.0008686851874472046,-2.110515669561799
10,0,0.011353253873055767,0.018158337841535824,-0.0004428186105035481,-0.25806491136020954
14,1,0.011382819750826405,0.013231104315238634,-0.00040448642465040763,5.650713698213163
11,1,0.01134325014260101,0.013788865747289183,-0.000659415312617595,4.200365275217977
6,2,0.011204539852017192,-0.011575079351445021,-0.0008844930876664714,-6.236776548198365
2,0,0.011257458273829145,-0.010526489481617695,-0.0006529785856572712,-4.235918489454814
13,1,0.011251301431932011,-0.007663450612672982,-0.000793837229156158,-3.0924926147299936
1,2,0.011291090084422417,0.0014008127785149153,-0.0003970670527416731,2.8865920950188957
2,1,0.011224375594450452,0.0013126213178141551,-0.00039523413912589955,-2.3724657270064617
11,0,0.01121784700926706,0.012841261880457588,-0.0005176101008801393,-3.8904472576741096
9,2,0.011238995214592349,0.0416256416385809,-0.0002635072903087732,-1.2487172204109436
13,1,0.011212410666920946,0.023745469143384584,-0.0007837515510408233,0.4764414193228186
5,1,0.011180820567510942,0.014844475562711443,-0.0006032443715248137,-2.371391811937311
1,1,0.011000462142162956,0.019368422912162092,-7.654705809545526e-06,-5.716514423593461
6,1,0.01103229568887409,0.034945639238418036,8.620629900479848e-05,-3.9461098579854053
12,2,0.011051461026456825,0.03074746179591715,0.00035677877759843213,-0.7729321569788233
1,0,0.011028706521555217,0.03479184164976674,0.0005838827407558256,-1.9632232193823491
9,1,0.010942180013924647,0.023990645164056596,0.00014912772998454393,1.7838838773508052
3,0,0.011027788733599754,0.01581570153589564,4.571228721172993e-05,-1.630628369231054
9,1,0.011024593877518123,0.011348406039219341,-0.00019131730541932512,-6.03945711053336
3,0,0.011410705311423137,-0.01795922763256786,-0.000589857184943865,-13.046927599087013
7,1,0.011384780413725816,-0.04001060774185107,-0.00083107810185723,-32.999384684594006
8,0,0.011338679108041786,-0.04117991907595842,-0.0007778284920602063,-29.81022725639746
1,0,0.011388763959224186,-0.033063512943412324,-0.0005146799230155708,-14.046028398427179
7,1,0.011632757283032393,-0.05906180186023945,-0.0012190957225438614,-23.019431280099443
14,0,0.011783951863487874,-0.08146807898490802,-0.0015503910943253096,-26.812220652525937
9,2,0.01175405374893884,-0.08519120717148322,-0.0016908763721130704,-23.635833179255002
14,2,0.011566991228337814,-0.07118186289861993,-0.0018678865838689385,-26.820393560034084
10,1,0.011566677313086518,-0.06607703751006927,-0.0019532511489582793,-26.8014132260742
2,2,0.011540243922404984,-0.05726976232987718,-0.001983293555850807,-28.03075608849167
14,2,0.011536224662170531,-0.035879773533836375,-0.0019510252917501747,-27.502288001638835
12,1,0.011515438010836132,-0.0034069087611150375,-0.0015221550355266622,-19.25293217974955
13,1,0.011566178790923655,-0.01165947663011083,-0.0012988463857017685,-21.610769538369585
5,2,0.011676566254024147,-0.045169931977533655,-0.0017508586529589865,-29.891834108197212
14,0,0.011609235808038068,-0.04257548905501149,-0.0016157648573326133,-43.76691004176755
7,1,0.011606633458764195,-0.026640269450448898,-0.0016739035660026103,-44.3429522199974
5,2,0.011699954318817811,-0.042916787072732825,-0.0016093550536879775,-54.00310869633351
4,1,0.01136984649299845,-0.05236917242851981,-0.0019693668086028238,-61.046639752080964
7,2,0.011650926375121795,-0.029294791732215664,-0.0013928843769209776,-53.20840689338171
5,2,0.011953394152186466,-0.05688760501494,-0.0016067862467564753,-65.1772788371757
13,0,0.011956456700544111,-0.054194012810523856,-0.0013825191726389852,-63.431392650176896
12,1,0.011998528308672195,-0.077953342983553,-0.0015066761095474668,-64.49080393148783
7,1,0.01183420643099711,-0.07934918314557522,-0.001979593816330949,-60.78507931674301
14,0,0.011757198950972719,-0.06992626657810244,-0.002191524811253065,-66.45057611329884
12,2,0.011720955494481952,-0.03736289372337383,-0.0022446151743545917,-50.51867417197201
14,2,0.012302372544601068,-0.009104306272582404,-0.001920631986031207,-39.83426837276522
8,1,0.012129788511408288,0.01170845321075872,-0.0017723057463474579,-30.248118990677398
3,2,0.011804490338502938,0.009107917203586969,-0.0017711160947387894,-38.643965256596545
8,1,0.011835978949465198,0.0035581793428775873,-0.0014946786506823129,-28.420049909713047
13,2,0.011911857155300222,0.011644892692468201,-0.0015479051894000673,-30.18701776367877
14,0,0.01193673936356911,0.022466284283126574,-0.0008641268957577664,-20.870048029522298
12,0,0.011944666166674058,0.02906047995754617,-0.001354179066501482,-21.17076046850208
7,1,0.011811803169278044,0.034387826398958356,-0.0016430089311869622,-29.284572481389155
7,2,0.012455297714659735,0.00703638134562122,-0.002384412167580341,-45.34573742746989
5,2,0.012284424579422746,-0.0012154644252485615,-0.0020651279095622588,-49.07493745429814
11,2,0.012248311866099608,-0.02275511209156091,-0.002163425250221951,-50.293653683784335
14,0,0.01313700704187992,0.007506838742277623,-0.0014961936456496794,-34.34101072671611
14,2,0.013145584177085726,0.009893072649608457,-0.0016384884598455995,-33.24660676317659
1,0,0.013146427448835473,-0.0013892751443964652,-0.0015747466003362964,-31.951332919839498
11,1,0.013168765640485879,0.0007690292527403018,-0.001829219865564613,-32.57258654157135
2,0,0.012925794939796308,0.00039851931804645024,-0.0017402084270599083,-18.287878869613163
5,1,0.012751447594473355,0.011236241848404768,-0.001659062830306146,-24.078040785617123
8,2,0.012710235984236129,0.010437546159575394,-0.0017845618642798877,-30.457866906767713
10,0,0.012711534082405222,0.03413619331570862,-0.0021915638968922346,-36.79985984873373
4,0,0.012864362019839683,0.04208265566422975,-0.002037248760061283,-26.538688747714733
7,2,0.01291031980872267,0.02159056006013323,-0.002451228132277161,-36.80449287624895
2,0,0.013013136770217338,-0.002021109704637392,-0.002319472046934945,-31.971227545341158
2,0,0.013012014143366243,-0.01630765725564386,-0.002516370418226277,-40.684164177523265
13,2,0.013101420829475213,-0.03025212288991164,-0.0025457911376152165,-45.20852548708434
2,2,0.013100697171775547,-0.018175751927684957,-0.002470599508794802,-45.59973234099122
6,2,0.013145179301074027,-0.019562239047707028,-0.0017782730038347072,-43.986788757854086
11,1,0.013267409976783913,-0.009217910655240988,-0.0010258489456362874,-37.92266030103986
2,2,0.013319445904032291,0.005083156776227175,-0.0008419440999947181,-34.55762079709111
9,2,0.013618575142589007,0.037627041312540827,-0.0007600968799617025,-29.131240120574663
3,1,0.013609207297330539,0.02776780077418918,-0.00023529937214317176,-29.553380902690858
6,2,0.01364210037589215,0.05127176808126669,0.0002977898942280177,-28.184284236402135
14,2,0.013689358760011537,0.04895302502822226,0.0004836714457590041,-26.023530526389838
1,2,0.013737668100744596,0.06865929542794215,0.00039904620309250127,-21.923331066691336
2,0,0.013674814274423058,0.08082248655240995,0.000490881066585569,-17.905675780148325
5,1,0.013792889756694456,0.09653378605843059,0.0007154264839808189,-9.821872732922495
9,1,0.013438982649267787,0.08769375567260945,0.0007755645722613558,0.38746423032038235
3,0,0.013062286393175289,0.07240234692876761,0.0005389004478879578,9.290780660619987
7,1,0.013061235096604663,0.06371318257353084,0.0007192360848142787,9.49748189569439
14,1,0.012872175998265864,0.03266572918776523,0.0008615200775208276,-1.5249584254800899
9,0,0.012690360467514662,0.01716256240911057,0.0009906016712633026,2.4608520904361515
12,0,0.01278282875930923,0.030076469730031072,0.00146733718370462,18.664426223872276
7,2,0.012939583206578167,0.0063553895862206704,0.0014715071851649775,12.426040111845795
5,2,0.013030447199380988,-0.018101550908894683,0.0010716655739055891,0.3703999689932642
2,1,0.013010563222787678,-0.014749343377217986,0.0007710900325061942,3.6519557556492175
1,2,0.013233112030270828,-0.009659906664734545,0.001641443974229384,10.174266646437419
4,2,0.013243920931401204,-0.004298463029160471,0.0017566562765334304,13.651614642284265
1,2,0.013208876574602872,-0.002932117260577561,0.0020164147649150976,9.490193090845732
11,2,0.013143102895652055,-0.002943705654681896,0.002201792827320803,13.158105705374542
2,2,0.013018456738623478,-0.0013874903045551909,0.002172836780297116,16.86366707717087
8,0,0.012876100898460927,-4.321091535429422e-05,0.001695174589732451,20.324408909092178
1,1,0.012905919357230301,-0.02778671181444877,0.0010446767458045514,18.18292043099233
10,0,0.012770460582427803,-0.021387524961706657,0.000783311447643209,21.46833019847679
12,1,0.013168813611850926,-0.029016560024692432,0.00029684227116510975,10.178497178600761
2,2,0.012998019829951461,-0.03610995349729743,-3.30330016022895e-05,0.7895878143148736
13,2,0.012747815036118118,-0.06930232132994654,3.196400118810061e-06,4.960085794134674
11,1,0.012923239630428345,-0.05829660546335109,0.00011668123897301541,11.92852572809683
14,2,0.012750516868387216,-0.05662482611538311,0.0002908687602740656,18.448170175477088
9,2,0.012659274111118215,-0.05736190056519052,0.0003688947979845203,22.39276438913612
3,0,0.012640354990432265,-0.047179779344153676,0.0010730911769325502,26.417191715429343
3,2,0.01263807133470839,-0.05311946209374361,0.0006473846980787901,13.70665019353687
12,1,0.01222259092820699,-0.03626136038340028,0.0007493603871431276,6.776957704448823
13,2,0.012258527307523932,-0.03612792722867836,-8.249114261338342e-05,1.3770504139132145
14,0,0.012341005029661792,-0.02295584390610448,-0.0003443344503115675,-3.2882824874696466
4,2,0.012248482141206758,-0.02127338187213085,-0.0004184791268871946,-9.639667895988671
10,1,0.012079389990823015,-0.005832151952528812,-0.00012419605967650682,-2.3802729567640726
8,2,0.012076436123942795,-0.011795983038377113,-0.0001220848261354046,-2.4616265469347196
3,1,0.012252605676689638,-0.030091054394950367,-0.000511973301089208,-6.395474252571456
5,2,0.01223259837628908,-0.026775294173578296,-0.00035301405475329783,-3.295746251329273
9,1,0.011521767671848992,-0.039605617838837454,-0.0003423199710280711,6.827552057956707
1,1,0.01157796215240967,-0.013543319305092802,-0.0004228120024674098,8.52895114400229
14,1,0.011651772892538898,-0.012458347525795953,9.390012351584431e-05,11.101598822070107
8,2,0.010741410000956745,-0.004721056173160095,-0.00013506690045950176,-3.7586654505706245
8,0,0.011094762523007042,0.02775094148931218,0.000516024702965856,4.2120224252059195
5,2,0.011138430470667975,0.02365447798021145,0.0006268224137144784,0.8787084163466562
7,2,0.011021003932717146,0.016199735995366032,0.0005390171252253051,4.100623875138737
14,0,0.010943063299446987,0.008295209737828785,0.00041892988886860216,0.8549834293738626
5,2,0.01095483985146521,0.031000335276433734,0.0002688959509846711,1.9054449872007124
2,2,0.0109421777107803,0.024173237751703318,1.5761783331180723e-05,2.4732442173644578
10,0,0.010878818322509394,0.03166770773730033,-0.00047176345752486526,5.790788115025223
9,1,0.010719696061854156,0.013479502451075664,-0.0007138255053353859,-3.4843732055224277
8,1,0.010543209091406915,0.0012226971549366159,-0.0008990805581901018,2.547096401887529
14,0,0.01045036992010412,0.004993795844835763,-0.0010191398983174782,-0.8124051197918987
9,1,0.010413987765701866,-0.0261802170948712,-0.0013722601639428733,0.0655472927304381
10,0,0.010336787358588043,-0.02806408589477627,-0.001527302381422957,1.7976839543035132
12,1,0.010360806088932115,-0.0276316443320214,-0.0019313799898178496,0.12914906531743048
8,0,0.010619293225381488,-0.05082672786319993,-0.0023281726140113035,-12.276101873133156
11,0,0.010501465719164837,-0.05176558245989452,-0.002203891294407345,-15.964577170753769
10,2,0.010446064316852686,-0.04601401148034011,-0.002178277949331675,-18.987566450393807
1,1,0.01001310990747686,-0.0370947208617503,-0.0018760991090082113,-25.592351998177044
13,1,0.01065992431776392,-0.0026557902900452846,-0.0011322770057461407,-16.262281452500904
5,2,0.010683178298402938,0.007956932158007116,-0.0013875244353434013,-15.645134685881487
11,1,0.010623336541143854,0.008111689715515636,-0.0010080661543977465,-17.965765951128677
5,0,0.010653390360113544,0.027690198693289727,-0.00046488264255373224,-17.141473335823576
14,2,0.010716480001388053,0.045398324428174514,-0.0003374819810268992,-13.080464137875364
14,2,0.010550805776717144,0.04745474299719632,-0.0008117110297363173,-20.48404902040096
2,1,0.010569287040766132,0.0720123479027435,-0.000847661234134045,-18.862293136476858
2,1,0.010569912685192558,0.06534256938745843,-0.0008780834676974658,-18.929683738103634
8,2,0.010569999622253917,0.06369694043518757,-0.0008808485706588431,-18.994388148497976
9,2,0.010811429667619945,0.07405899860038156,-0.00038084549358063935,-8.207178844878182
4,1,0.010849361659872115,0.03403159983602792,-0.0004530525988234446,-9.177285733195609
8,0,0.01050319636227574,0.016064674311080426,-0.00048449057794708317,-21.53008876184076
11,0,0.010534478958853205,-0.0034593340434561637,-0.0006364293300343826,-22.087949875592948
13,1,0.010434459066460594,-0.00268194932320962,7.344670902531547e-05,-10.665240669835848
2,1,0.010429560403288563,-0.011809337881727213,0.00015978856087417448,-11.84566182976924
8,0,0.010109440526829439,-0.010746761870738884,0.0003896808686298936,-20.94052820692278
13,0,0.010144430413134214,-0.006560753635127226,0.00022564990303641785,-19.812455190982895
2,1,0.010190361612314458,-0.011617136143665361,5.7943003816784966e-05,-22.57739166900051
6,2,0.010201463797120397,-0.01501769426144783,1.2717810080609127e-06,-24.06546336333967
12,2,0.010425655677820446,-0.016721472561457295,0.000250290441066392,-14.647451392777066
1,2,0.010435603675876422,0.0034653044965211044,0.0007051005765494889,-7.7037092602079404
11,1,0.010678059381570494,-0.007372061549505111,0.00010923848907418154,-12.95593565056442
9,2,0.01064455476988618,0.0037297968164152016,0.00017345485608366573,-11.538674728781768
1,2,0.01027223156827808,-0.017646701756605775,0.00017705292290126629,-5.889900197239452
9,2,0.010253307563559404,-0.017915909198702503,0.00022272850963456214,-4.204163224359369
10,2,0.01012210488954276,-0.009067308931529985,0.0003216870640487812,4.358177000412172
7,1,0.009987766068148564,-0.0283665970649341,-0.00010804191191327028,-7.2418516636477595
2,0,0.010058676749242632,-0.02957784408100536,6.617310610845806e-05,-11.217659214561856
